,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Ccrl2,44,0.08178438661710037,44,0.08178438661710037,0,0.0,0.0,0.11933885601111058,Homeostasis_D00_MoM
Kif15,15,0.027881040892193308,15,0.027881040892193308,0,0.0,0.0,0.03312151617153903,Homeostasis_D00_MoM
Socs3,37,0.0687732342007435,37,0.0687732342007435,0,0.0,0.0,0.07607617296883643,Homeostasis_D00_MoM
Hivep2,28,0.05204460966542751,22,0.040892193308550186,6,0.011152416356877323,106.0,0.0296978389054734,Homeostasis_D00_MoM
Irf9,48,0.08921933085501858,23,0.04275092936802974,25,0.046468401486988845,140.0,0.03416038736911971,Homeostasis_D00_MoM
Ckap2l,2,0.0037174721189591076,2,0.0037174721189591076,0,0.0,0.0,0.0009809651032118298,Homeostasis_D00_MoM
Cdca8,3,0.0055762081784386614,3,0.0055762081784386614,0,0.0,0.0,0.005255025190059111,Homeostasis_D00_MoM
Gbp3,17,0.031598513011152414,17,0.031598513011152414,0,0.0,0.0,0.023918412809609272,Homeostasis_D00_MoM
Tnf,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.028233913657576954,Homeostasis_D00_MoM
Nuf2,1,0.0018587360594795538,1,0.0018587360594795538,0,0.0,0.0,0.000391565509861418,Homeostasis_D00_MoM
Fam26f,16,0.02973977695167286,16,0.02973977695167286,0,0.0,0.0,0.0660263271808859,Homeostasis_D00_MoM
E2f8,13,0.024163568773234202,8,0.01486988847583643,5,0.00929368029739777,11.0,0.009051899326156703,Homeostasis_D00_MoM
Cenpf,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.030823667597638032,Homeostasis_D00_MoM
Hivep3,14,0.026022304832713755,0,0.0,14,0.026022304832713755,0.0,0.01770592813847779,Homeostasis_D00_MoM
Hist1h1e,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.04730811386804441,Homeostasis_D00_MoM
Vezf1,60,0.11152416356877323,19,0.03531598513011153,41,0.0762081784386617,1761.0,0.061774739522561836,Homeostasis_D00_MoM
Stat6,37,0.0687732342007435,27,0.05018587360594796,10,0.01858736059479554,243.0,0.02450243562885159,Homeostasis_D00_MoM
Iqgap3,4,0.007434944237918215,4,0.007434944237918215,0,0.0,0.0,0.006441446128999984,Homeostasis_D00_MoM
Nkx2-4,8,0.01486988847583643,0,0.0,8,0.01486988847583643,0.0,0.008040085716176364,Homeostasis_D00_MoM
Nfyb,74,0.137546468401487,19,0.03531598513011153,55,0.10223048327137546,1008.0,0.04367039848042886,Homeostasis_D00_MoM
Mef2d,49,0.09107806691449814,39,0.0724907063197026,10,0.01858736059479554,449.0,0.04759290376702969,Homeostasis_D00_MoM
Ybx1,43,0.07992565055762081,37,0.0687732342007435,6,0.011152416356877323,11.0,0.0986253112486915,Homeostasis_D00_MoM
Fam46c,40,0.07434944237918216,40,0.07434944237918216,0,0.0,0.0,0.07541083117705667,Homeostasis_D00_MoM
Arnt,68,0.12639405204460966,15,0.027881040892193308,53,0.09851301115241635,1385.0,0.04528152455659831,Homeostasis_D00_MoM
Zfhx3,26,0.048327137546468404,23,0.04275092936802974,3,0.0055762081784386614,2.0,0.05122392792362677,Homeostasis_D00_MoM
Arntl,44,0.08178438661710037,14,0.026022304832713755,30,0.055762081784386616,1156.0,0.032956278081352486,Homeostasis_D00_MoM
Elf5,15,0.027881040892193308,0,0.0,15,0.027881040892193308,0.0,0.017520835376169684,Homeostasis_D00_MoM
Hist1h4d,6,0.011152416356877323,6,0.011152416356877323,0,0.0,0.0,0.010067603010408375,Homeostasis_D00_MoM
Fbxo5,21,0.03903345724907063,21,0.03903345724907063,0,0.0,0.0,0.027591645920358093,Homeostasis_D00_MoM
Ezh2,20,0.03717472118959108,18,0.03345724907063197,2,0.0037174721189591076,0.0,0.02137580949372413,Homeostasis_D00_MoM
Epas1,40,0.07434944237918216,29,0.05390334572490706,11,0.020446096654275093,305.0,0.043423185691999475,Homeostasis_D00_MoM
Foxa3,33,0.06133828996282528,0,0.0,33,0.06133828996282528,0.0,0.012551594285587706,Homeostasis_D00_MoM
Scgb1a1,20,0.03717472118959108,20,0.03717472118959108,0,0.0,0.0,0.019593845723529367,Homeostasis_D00_MoM
Hist1h2ae,20,0.03717472118959108,20,0.03717472118959108,0,0.0,0.0,0.030889227005995123,Homeostasis_D00_MoM
Zfp277,4,0.007434944237918215,4,0.007434944237918215,0,0.0,0.0,0.014825742580933644,Homeostasis_D00_MoM
Asf1b,15,0.027881040892193308,15,0.027881040892193308,0,0.0,0.0,0.01100439931340075,Homeostasis_D00_MoM
Oasl1,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.016525556909085155,Homeostasis_D00_MoM
Mecp2,94,0.17472118959107807,21,0.03903345724907063,73,0.13568773234200743,1768.0,0.06834566119531604,Homeostasis_D00_MoM
Tacc3,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.01719609160598653,Homeostasis_D00_MoM
Mis18bp1,10,0.01858736059479554,10,0.01858736059479554,0,0.0,0.0,0.025990660161717784,Homeostasis_D00_MoM
Ndc80,10,0.01858736059479554,10,0.01858736059479554,0,0.0,0.0,0.011671085507451108,Homeostasis_D00_MoM
Ccl12,13,0.024163568773234202,13,0.024163568773234202,0,0.0,0.0,0.014019781956703446,Homeostasis_D00_MoM
Marcksl1,32,0.05947955390334572,32,0.05947955390334572,0,0.0,0.0,0.07162858367724512,Homeostasis_D00_MoM
Smarcc1,64,0.11895910780669144,26,0.048327137546468404,38,0.07063197026022305,302.0,0.05645061249139642,Homeostasis_D00_MoM
Ncapg,10,0.01858736059479554,10,0.01858736059479554,0,0.0,0.0,0.010000155727456763,Homeostasis_D00_MoM
Cdk1,27,0.05018587360594796,27,0.05018587360594796,0,0.0,0.0,0.033257632492917265,Homeostasis_D00_MoM
Spc25,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.024863920694978094,Homeostasis_D00_MoM
Lig1,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.020721331828036853,Homeostasis_D00_MoM
Clspn,15,0.027881040892193308,15,0.027881040892193308,0,0.0,0.0,0.016291340443247114,Homeostasis_D00_MoM
Gata2,16,0.02973977695167286,0,0.0,16,0.02973977695167286,0.0,0.014548679150969152,Homeostasis_D00_MoM
Cebpg,42,0.07806691449814127,38,0.07063197026022305,4,0.007434944237918215,80.0,0.04944767419926287,Homeostasis_D00_MoM
Anln,32,0.05947955390334572,32,0.05947955390334572,0,0.0,0.0,0.031970723112516905,Homeostasis_D00_MoM
Procr,21,0.03903345724907063,21,0.03903345724907063,0,0.0,0.0,0.03104724193565128,Homeostasis_D00_MoM
Ckap2,2,0.0037174721189591076,2,0.0037174721189591076,0,0.0,0.0,0.002935486573982228,Homeostasis_D00_MoM
Xaf1,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.023465200816832597,Homeostasis_D00_MoM
Znfx1,31,0.05762081784386617,31,0.05762081784386617,0,0.0,0.0,0.024130065670784514,Homeostasis_D00_MoM
Zfp809,38,0.07063197026022305,8,0.01486988847583643,30,0.055762081784386616,1229.0,0.022934965739705156,Homeostasis_D00_MoM
Sox4,37,0.0687732342007435,35,0.06505576208178439,2,0.0037174721189591076,130.0,0.04612449364650016,Homeostasis_D00_MoM
Ncapd2,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.012509665138661879,Homeostasis_D00_MoM
Ncaph,17,0.031598513011152414,17,0.031598513011152414,0,0.0,0.0,0.01749482235744626,Homeostasis_D00_MoM
Mcm5,11,0.020446096654275093,11,0.020446096654275093,0,0.0,0.0,0.012160250416958833,Homeostasis_D00_MoM
Uhrf1,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.014240556899325638,Homeostasis_D00_MoM
Vdr,18,0.03345724907063197,0,0.0,18,0.03345724907063197,0.0,0.015929790952917664,Homeostasis_D00_MoM
Tpx2,24,0.04460966542750929,24,0.04460966542750929,0,0.0,0.0,0.02873615747713095,Homeostasis_D00_MoM
Dlgap5,7,0.013011152416356878,7,0.013011152416356878,0,0.0,0.0,0.004922660945201,Homeostasis_D00_MoM
Smad3,7,0.013011152416356878,0,0.0,7,0.013011152416356878,0.0,0.006341914330010959,Homeostasis_D00_MoM
Smad2,20,0.03717472118959108,13,0.024163568773234202,7,0.013011152416356878,179.0,0.012061444002237288,Homeostasis_D00_MoM
Csf1,38,0.07063197026022305,38,0.07063197026022305,0,0.0,0.0,0.06619727749827913,Homeostasis_D00_MoM
Aurkb,12,0.022304832713754646,12,0.022304832713754646,0,0.0,0.0,0.011882597993324237,Homeostasis_D00_MoM
Cdc5l,25,0.046468401486988845,23,0.04275092936802974,2,0.0037174721189591076,18.0,0.03507562685900047,Homeostasis_D00_MoM
Nfya,53,0.09851301115241635,13,0.024163568773234202,40,0.07434944237918216,1155.0,0.026966021137699202,Homeostasis_D00_MoM
Yeats4,22,0.040892193308550186,22,0.040892193308550186,0,0.0,0.0,0.03957543947300431,Homeostasis_D00_MoM
Tsc22d4,37,0.0687732342007435,37,0.0687732342007435,0,0.0,0.0,0.051317789420085684,Homeostasis_D00_MoM
Nfatc1,40,0.07434944237918216,24,0.04460966542750929,16,0.02973977695167286,336.0,0.02923126128732038,Homeostasis_D00_MoM
Baz2a,12,0.022304832713754646,12,0.022304832713754646,0,0.0,0.0,0.018486615977249352,Homeostasis_D00_MoM
Igtp,24,0.04460966542750929,24,0.04460966542750929,0,0.0,0.0,0.02920305587809068,Homeostasis_D00_MoM
Zfx,21,0.03903345724907063,0,0.0,21,0.03903345724907063,0.0,0.018159930866833675,Homeostasis_D00_MoM
Rit1,18,0.03345724907063197,18,0.03345724907063197,0,0.0,0.0,0.03605668237421042,Homeostasis_D00_MoM
Neil3,2,0.0037174721189591076,2,0.0037174721189591076,0,0.0,0.0,0.00272465795012424,Homeostasis_D00_MoM
Bub1,11,0.020446096654275093,11,0.020446096654275093,0,0.0,0.0,0.010413559175765651,Homeostasis_D00_MoM
Satb1,17,0.031598513011152414,17,0.031598513011152414,0,0.0,0.0,0.016797300139926582,Homeostasis_D00_MoM
Ncor1,36,0.06691449814126393,36,0.06691449814126393,0,0.0,0.0,0.05295734090442875,Homeostasis_D00_MoM
Knl1,16,0.02973977695167286,16,0.02973977695167286,0,0.0,0.0,0.011111356222983168,Homeostasis_D00_MoM
Sgo1,22,0.040892193308550186,22,0.040892193308550186,0,0.0,0.0,0.017793958385527373,Homeostasis_D00_MoM
Dut,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.020494929367050496,Homeostasis_D00_MoM
Usp18,20,0.03717472118959108,20,0.03717472118959108,0,0.0,0.0,0.028758891528589233,Homeostasis_D00_MoM
Kif22,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.016041711410438246,Homeostasis_D00_MoM
Spc24,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.012523557961782037,Homeostasis_D00_MoM
Clec10a,25,0.046468401486988845,25,0.046468401486988845,0,0.0,0.0,0.037400738898939016,Homeostasis_D00_MoM
Cdca3,26,0.048327137546468404,26,0.048327137546468404,0,0.0,0.0,0.025296619801861854,Homeostasis_D00_MoM
Cenpa,18,0.03345724907063197,18,0.03345724907063197,0,0.0,0.0,0.03148165526813903,Homeostasis_D00_MoM
Ccnb2,26,0.048327137546468404,26,0.048327137546468404,0,0.0,0.0,0.024463586572378945,Homeostasis_D00_MoM
Thap11,50,0.09293680297397769,24,0.04460966542750929,26,0.048327137546468404,367.0,0.03171479534943734,Homeostasis_D00_MoM
Nanog,17,0.031598513011152414,0,0.0,17,0.031598513011152414,0.0,0.016335844898357654,Homeostasis_D00_MoM
Cit,15,0.027881040892193308,15,0.027881040892193308,0,0.0,0.0,0.02164645736379877,Homeostasis_D00_MoM
Cnbp,33,0.06133828996282528,33,0.06133828996282528,0,0.0,0.0,0.05336375091363733,Homeostasis_D00_MoM
Purb,43,0.07992565055762081,43,0.07992565055762081,0,0.0,0.0,0.07037801730470994,Homeostasis_D00_MoM
Ccnb1,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.011974826450016348,Homeostasis_D00_MoM
Stat5a,35,0.06505576208178439,20,0.03717472118959108,15,0.027881040892193308,333.0,0.02694056659773595,Homeostasis_D00_MoM
Mga,43,0.07992565055762081,33,0.06133828996282528,10,0.01858736059479554,171.0,0.042126610505247575,Homeostasis_D00_MoM
Incenp,17,0.031598513011152414,17,0.031598513011152414,0,0.0,0.0,0.013839279393051181,Homeostasis_D00_MoM
Nfatc3,45,0.08364312267657993,33,0.06133828996282528,12,0.022304832713754646,449.0,0.03703934795479131,Homeostasis_D00_MoM
Lockd,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.012904586499965245,Homeostasis_D00_MoM
Csde1,47,0.08736059479553904,47,0.08736059479553904,0,0.0,0.0,0.051467552374325244,Homeostasis_D00_MoM
Zfp318,40,0.07434944237918216,40,0.07434944237918216,0,0.0,0.0,0.042146989308174475,Homeostasis_D00_MoM
Diaph3,15,0.027881040892193308,15,0.027881040892193308,0,0.0,0.0,0.008787065968617787,Homeostasis_D00_MoM
Cmpk2,14,0.026022304832713755,14,0.026022304832713755,0,0.0,0.0,0.00832487045719578,Homeostasis_D00_MoM
Parp12,20,0.03717472118959108,20,0.03717472118959108,0,0.0,0.0,0.013860089280047045,Homeostasis_D00_MoM
Aspm,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.020119827826468907,Homeostasis_D00_MoM
Gata1,18,0.03345724907063197,0,0.0,18,0.03345724907063197,0.0,0.018802093316600165,Homeostasis_D00_MoM
Kif20a,10,0.01858736059479554,10,0.01858736059479554,0,0.0,0.0,0.011057313733771881,Homeostasis_D00_MoM
Rad51,16,0.02973977695167286,16,0.02973977695167286,0,0.0,0.0,0.020124521505484935,Homeostasis_D00_MoM
Zfp143,31,0.05762081784386617,2,0.0037174721189591076,29,0.05390334572490706,866.0,0.010629064839439418,Homeostasis_D00_MoM
Slc40a1,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.04743952930477314,Homeostasis_D00_MoM
Mbd3,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.039868084020762466,Homeostasis_D00_MoM
Arid4a,32,0.05947955390334572,32,0.05947955390334572,0,0.0,0.0,0.0610012856350645,Homeostasis_D00_MoM
Smarce1,27,0.05018587360594796,27,0.05018587360594796,0,0.0,0.0,0.03546825551114833,Homeostasis_D00_MoM
Hmmr,17,0.031598513011152414,17,0.031598513011152414,0,0.0,0.0,0.01730348555032936,Homeostasis_D00_MoM
Lrrfip1,43,0.07992565055762081,43,0.07992565055762081,0,0.0,0.0,0.07398520051218303,Homeostasis_D00_MoM
Zfp706,32,0.05947955390334572,32,0.05947955390334572,0,0.0,0.0,0.05562749423763911,Homeostasis_D00_MoM
Mcm6,13,0.024163568773234202,13,0.024163568773234202,0,0.0,0.0,0.011754829786561099,Homeostasis_D00_MoM
Ncor2,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.02766476650481501,Homeostasis_D00_MoM
Zscan26,8,0.01486988847583643,8,0.01486988847583643,0,0.0,0.0,0.009798949482300296,Homeostasis_D00_MoM
Mcm7,17,0.031598513011152414,17,0.031598513011152414,0,0.0,0.0,0.011516046371369248,Homeostasis_D00_MoM
Foxj2,33,0.06133828996282528,24,0.04460966542750929,9,0.016728624535315983,27.0,0.026239692911617495,Homeostasis_D00_MoM
Knstrn,17,0.031598513011152414,17,0.031598513011152414,0,0.0,0.0,0.01979886589434009,Homeostasis_D00_MoM
Stat4,8,0.01486988847583643,0,0.0,8,0.01486988847583643,0.0,0.0034361121315292357,Homeostasis_D00_MoM
Jarid2,46,0.08550185873605948,46,0.08550185873605948,0,0.0,0.0,0.04873006333057072,Homeostasis_D00_MoM
Pax9,1,0.0018587360594795538,0,0.0,1,0.0018587360594795538,0.0,0.0032173486495061156,Homeostasis_D00_MoM
Tmf1,18,0.03345724907063197,18,0.03345724907063197,0,0.0,0.0,0.03438983128335926,Homeostasis_D00_MoM
Sgo2a,10,0.01858736059479554,10,0.01858736059479554,0,0.0,0.0,0.007334930477636247,Homeostasis_D00_MoM
Camta2,23,0.04275092936802974,23,0.04275092936802974,0,0.0,0.0,0.03387479831139872,Homeostasis_D00_MoM
Ncoa1,30,0.055762081784386616,30,0.055762081784386616,0,0.0,0.0,0.049457769099331396,Homeostasis_D00_MoM
Ssrp1,24,0.04460966542750929,24,0.04460966542750929,0,0.0,0.0,0.02994975780956734,Homeostasis_D00_MoM
Hells,13,0.024163568773234202,13,0.024163568773234202,0,0.0,0.0,0.011149018984386435,Homeostasis_D00_MoM
Dusp2,29,0.05390334572490706,29,0.05390334572490706,0,0.0,0.0,0.02840135558451827,Homeostasis_D00_MoM
Melk,10,0.01858736059479554,10,0.01858736059479554,0,0.0,0.0,0.00948631275017097,Homeostasis_D00_MoM
Irf4,36,0.06691449814126393,16,0.02973977695167286,20,0.03717472118959108,838.0,0.025992990122461833,Homeostasis_D00_MoM
Nfat5,40,0.07434944237918216,36,0.06691449814126393,4,0.007434944237918215,9.0,0.05029059499096277,Homeostasis_D00_MoM
Kif4,16,0.02973977695167286,16,0.02973977695167286,0,0.0,0.0,0.014313025673866475,Homeostasis_D00_MoM
Mfge8,31,0.05762081784386617,31,0.05762081784386617,0,0.0,0.0,0.04127530183023428,Homeostasis_D00_MoM
Cep55,13,0.024163568773234202,13,0.024163568773234202,0,0.0,0.0,0.00846129143706374,Homeostasis_D00_MoM
Tcf25,38,0.07063197026022305,38,0.07063197026022305,0,0.0,0.0,0.038333766953662515,Homeostasis_D00_MoM
Kpna2,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.021203748449596438,Homeostasis_D00_MoM
Pbrm1,39,0.0724907063197026,39,0.0724907063197026,0,0.0,0.0,0.03896239016203609,Homeostasis_D00_MoM
Hbp1,39,0.0724907063197026,39,0.0724907063197026,0,0.0,0.0,0.025909276311238738,Homeostasis_D00_MoM
Zfp385a,37,0.0687732342007435,37,0.0687732342007435,0,0.0,0.0,0.04882307225723504,Homeostasis_D00_MoM
Akna,25,0.046468401486988845,25,0.046468401486988845,0,0.0,0.0,0.01825784994427138,Homeostasis_D00_MoM
Pias1,27,0.05018587360594796,27,0.05018587360594796,0,0.0,0.0,0.03503788355940971,Homeostasis_D00_MoM
Maf1,20,0.03717472118959108,20,0.03717472118959108,0,0.0,0.0,0.022201028977204922,Homeostasis_D00_MoM
Zfp207,25,0.046468401486988845,25,0.046468401486988845,0,0.0,0.0,0.028681235265513645,Homeostasis_D00_MoM
Aff1,33,0.06133828996282528,33,0.06133828996282528,0,0.0,0.0,0.038278675909216804,Homeostasis_D00_MoM
Ect2,11,0.020446096654275093,11,0.020446096654275093,0,0.0,0.0,0.005508423838118561,Homeostasis_D00_MoM
Cbfb,30,0.055762081784386616,29,0.05390334572490706,1,0.0018587360594795538,6.0,0.03293657044639628,Homeostasis_D00_MoM
Kif2c,16,0.02973977695167286,16,0.02973977695167286,0,0.0,0.0,0.012187341423005477,Homeostasis_D00_MoM
Ahctf1,25,0.046468401486988845,25,0.046468401486988845,0,0.0,0.0,0.03101785147156293,Homeostasis_D00_MoM
Arid2,39,0.0724907063197026,22,0.040892193308550186,17,0.031598513011152414,474.0,0.0340944403756171,Homeostasis_D00_MoM
Wfdc10,3,0.0055762081784386614,3,0.0055762081784386614,0,0.0,0.0,0.004037294189108971,Homeostasis_D00_MoM
Hist1h2ab,8,0.01486988847583643,8,0.01486988847583643,0,0.0,0.0,0.010476960887819731,Homeostasis_D00_MoM
Aebp2,40,0.07434944237918216,40,0.07434944237918216,0,0.0,0.0,0.04339186285452157,Homeostasis_D00_MoM
Zfp622,24,0.04460966542750929,24,0.04460966542750929,0,0.0,0.0,0.028220059730207542,Homeostasis_D00_MoM
Rad51ap1,8,0.01486988847583643,8,0.01486988847583643,0,0.0,0.0,0.0047367747639279435,Homeostasis_D00_MoM
Dhfr,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.015967864246656534,Homeostasis_D00_MoM
Bpgm,18,0.03345724907063197,18,0.03345724907063197,0,0.0,0.0,0.014622096626350476,Homeostasis_D00_MoM
Rxrg,5,0.00929368029739777,0,0.0,5,0.00929368029739777,0.0,0.003942642423455487,Homeostasis_D00_MoM
Cdc20,9,0.016728624535315983,9,0.016728624535315983,0,0.0,0.0,0.005201159977781047,Homeostasis_D00_MoM
Zkscan3,29,0.05390334572490706,25,0.046468401486988845,4,0.007434944237918215,36.0,0.0201783897747221,Homeostasis_D00_MoM
Hmg20a,10,0.01858736059479554,10,0.01858736059479554,0,0.0,0.0,0.008817154317455186,Homeostasis_D00_MoM
Plk1,18,0.03345724907063197,18,0.03345724907063197,0,0.0,0.0,0.01545107636580569,Homeostasis_D00_MoM
Gabpb2,25,0.046468401486988845,25,0.046468401486988845,0,0.0,0.0,0.022048597114270096,Homeostasis_D00_MoM
Plk2,30,0.055762081784386616,30,0.055762081784386616,0,0.0,0.0,0.02659395023469475,Homeostasis_D00_MoM
Mysm1,21,0.03903345724907063,21,0.03903345724907063,0,0.0,0.0,0.022040219022259132,Homeostasis_D00_MoM
Paxbp1,25,0.046468401486988845,25,0.046468401486988845,0,0.0,0.0,0.023951680172654755,Homeostasis_D00_MoM
Ccne2,9,0.016728624535315983,9,0.016728624535315983,0,0.0,0.0,0.006276120867996328,Homeostasis_D00_MoM
Pimreg,6,0.011152416356877323,6,0.011152416356877323,0,0.0,0.0,0.004633412133211506,Homeostasis_D00_MoM
Dnajc1,36,0.06691449814126393,36,0.06691449814126393,0,0.0,0.0,0.022214786874283236,Homeostasis_D00_MoM
Zfp691,24,0.04460966542750929,14,0.026022304832713755,10,0.01858736059479554,289.0,0.015344876007581436,Homeostasis_D00_MoM
Kmt2c,49,0.09107806691449814,49,0.09107806691449814,0,0.0,0.0,0.045392342623776685,Homeostasis_D00_MoM
Arid4b,39,0.0724907063197026,39,0.0724907063197026,0,0.0,0.0,0.030248683265779015,Homeostasis_D00_MoM
Cc2d1a,6,0.011152416356877323,6,0.011152416356877323,0,0.0,0.0,0.0020592116630352418,Homeostasis_D00_MoM
Isg20,24,0.04460966542750929,24,0.04460966542750929,0,0.0,0.0,0.013020640129748276,Homeostasis_D00_MoM
Dtl,6,0.011152416356877323,6,0.011152416356877323,0,0.0,0.0,0.004290168834828046,Homeostasis_D00_MoM
Tox4,20,0.03717472118959108,20,0.03717472118959108,0,0.0,0.0,0.02281464929766355,Homeostasis_D00_MoM
Sp100,6,0.011152416356877323,0,0.0,6,0.011152416356877323,0.0,0.0007081524848772481,Homeostasis_D00_MoM
Nek2,11,0.020446096654275093,11,0.020446096654275093,0,0.0,0.0,0.006889294637642278,Homeostasis_D00_MoM
Tcf21,5,0.00929368029739777,0,0.0,5,0.00929368029739777,0.0,0.0033293494377184185,Homeostasis_D00_MoM
Zhx1,36,0.06691449814126393,36,0.06691449814126393,0,0.0,0.0,0.029736928271042698,Homeostasis_D00_MoM
Lrrfip2,28,0.05204460966542751,28,0.05204460966542751,0,0.0,0.0,0.03465422991410995,Homeostasis_D00_MoM
Hmg20b,30,0.055762081784386616,30,0.055762081784386616,0,0.0,0.0,0.0373482853677437,Homeostasis_D00_MoM
Kifc1,19,0.03531598513011153,19,0.03531598513011153,0,0.0,0.0,0.017103324494821878,Homeostasis_D00_MoM
Mef2b,4,0.007434944237918215,0,0.0,4,0.007434944237918215,0.0,0.004935348138527668,Homeostasis_D00_MoM
