,source,target,coef_mean,coef_abs,p,-logp
24161,Mafg,Zfp148,0.0054956484,0.0054956484,2.3677730756763156e-05,4.625659922178841
24162,Prdm1,Zfp148,0.008324144,0.008324144,9.871179840302995e-06,5.0056309357285365
24164,Max,Zfp148,0.0034550924,0.0034550924,0.0003960382830739491,3.402262830932676
24165,Setdb1,Zfp148,0.009731529,0.009731529,5.477546482339604e-13,12.261413928338149
24166,Bcl6,Zfp148,0.006094021,0.006094021,7.955546620208398e-06,5.099329974913135
24167,Spi1,Zfp148,-0.02130416,0.02130416,1.4244806014814716e-07,6.846343460588715
24169,Mlx,Zfp148,0.003330381,0.003330381,3.9286038084678385e-06,5.405761766676115
24170,Egr4,Zfp148,0.0016243357,0.0016243357,7.482230452795984e-14,13.125968919656081
24171,Rel,Zfp148,0.019011226,0.019011226,3.2880174761822963e-09,8.483065882801888
24173,Nrf1,Zfp148,0.0069393436,0.0069393436,1.365745087972055e-10,9.864630352790659
24174,Zbtb7b,Zfp148,0.013912997,0.013912997,3.5676527321247086e-10,9.447617425557636
24175,Elf5,Zfp148,0.0010381471,0.0010381471,2.338079065437686e-11,10.631140806646078
24176,Sp9,Zfp148,0.002015259,0.002015259,7.023360896555991e-05,4.153455014716876
24177,Fli1,Zfp148,0.010723323,0.010723323,1.4487904878120402e-06,5.838994414091226
24178,Pbx3,Zfp148,0.010695144,0.010695144,5.527156933054584e-11,10.257498204281612
24179,Yy1,Zfp148,0.008688778,0.008688778,8.510093307899269e-07,6.070065678119453
24180,Bclaf1,Zfp148,0.027793748,0.027793748,5.686109173395967e-18,17.245184806103847
24181,Nr3c1,Zfp148,0.017065493,0.017065493,2.1604129952431577e-08,7.665463219029513
24182,Sp1,Zfp148,0.012583076,0.012583076,3.952914958302279e-09,8.40308252882357
24183,Klf13,Zfp148,-0.0076070675,0.0076070675,0.001164383733963117,2.9339038701341225
24184,Etv6,Zfp148,0.008177331,0.008177331,1.631151396277473e-09,8.787505727790839
24186,Cebpb,Zfp148,-0.010059074,0.010059074,3.508287687380287e-06,5.454904800733901
24187,Mbd2,Zfp148,0.005002286,0.005002286,3.521195340668398e-05,4.453309881484436
24188,Fos,Zfp148,0.022571478,0.022571478,2.1644253201594872e-16,15.664657394190007
24189,Zfp281,Zfp148,0.0065477244,0.0065477244,1.5257809649506216e-09,8.81650780749575
24191,Pou2f2,Zfp148,-0.027794769,0.027794769,8.751781444285157e-07,6.057903536386114
24192,Pura,Zfp148,0.00794589,0.00794589,8.282363725266294e-05,4.081845701096682
24193,E2f4,Zfp148,0.0011690034,0.0011690034,0.01743387505290851,1.7586060708906093
24195,Ctcf,Zfp148,-0.01505792,0.01505792,9.305401352908701e-12,11.031264890497267
24196,Mecp2,Zfp148,0.0018325,0.0018325,0.01918245354305367,1.7170958449202633
24197,Stat3,Zfp148,0.015030031,0.015030031,2.0104811593640798e-06,5.696699992405663
24199,Elf1,Zfp148,0.021509489,0.021509489,6.150300474560991e-10,9.211103666134166
24200,Mafb,Zfp148,-0.008502713,0.008502713,0.005650353288943484,2.2479243970227007
24202,E2f7,Zfp148,-0.005580188,0.005580188,5.4171409382270596e-05,4.2662298651884925
